ind,code
紡織-染整,1457
紡織-染整,1460
紡織-染整,1463
紡織-染整,1464
紡織-染整,1467
紡織-染整,1468
紡織-染整,1470
紡織-染整,1475
紡織-染整,4401
紡織-染整,4433
紡織-石化原料(例如純對苯二甲酸、乙二醇、己內醯胺、丙烯腈等),1301
紡織-石化原料(例如純對苯二甲酸、乙二醇、己內醯胺、丙烯腈等),1303
紡織-石化原料(例如純對苯二甲酸、乙二醇、己內醯胺、丙烯腈等),1314
紡織-石化原料(例如純對苯二甲酸、乙二醇、己內醯胺、丙烯腈等),1326
紡織-石化原料(例如純對苯二甲酸、乙二醇、己內醯胺、丙烯腈等),1402
紡織-石化原料(例如純對苯二甲酸、乙二醇、己內醯胺、丙烯腈等),1710
紡織-紡紗,1326
紡織-紡紗,1413
紡織-紡紗,1414
紡織-紡紗,1434
紡織-紡紗,1440
紡織-紡紗,1441
紡織-紡紗,1445
紡織-紡紗,1447
紡織-紡紗,1449
紡織-紡紗,1451
紡織-紡紗,1453
紡織-紡紗,1454
紡織-紡紗,1456
紡織-紡紗,1457
紡織-紡紗,1460
紡織-紡紗,1464
紡織-紡紗,4401
紡織-織布,1326
紡織-織布,1419
紡織-織布,1434
紡織-織布,1445
紡織-織布,1446
紡織-織布,1447
紡織-織布,1449
紡織-織布,1451
紡織-織布,1454
紡織-織布,1456
紡織-織布,1460
紡織-織布,1464
紡織-織布,1465
紡織-織布,1468
紡織-織布,1474
紡織-織布,1476
紡織-織布,4419
紡織-織布,4426
能源元件-原材料,1589
能源元件-原材料,1723
能源元件-原材料,2352
能源元件-原材料,3010
能源元件-原材料,3388
能源元件-原材料,3665
能源元件-原材料,4739
能源元件-原材料,5227
能源元件-原材料,5234
能源元件-原材料,6278
能源元件-原材料,6509
能源元件-原材料,8038
能源元件-原材料,8215
能源元件-原材料,8261
能源元件-電池模組,2308
能源元件-電池模組,2360
能源元件-電池模組,2439
能源元件-電池模組,2459
能源元件-電池模組,3015
能源元件-電池模組,3026
能源元件-電池模組,3211
能源元件-電池模組,3323
能源元件-電池模組,3625
能源元件-電池模組,4931
能源元件-電池模組,5309
能源元件-電池模組,5543
能源元件-電池模組,6121
能源元件-電池模組,6278
能源元件-電池模組,6441
能源元件-電池模組,6509
能源元件-電池模組,8038
能源元件-電池模組,8109
能源元件-電池模組,8171
能源元件-電池芯,2308
能源元件-電池芯,2360
能源元件-電池芯,6278
能源元件-電池芯,6509
能源元件-電池芯,6558
能源元件-電池芯,6658
能源元件-電池芯,8038
被動元件-濾波器、振盪器,2327
被動元件-濾波器、振盪器,2459
被動元件-濾波器、振盪器,2484
被動元件-濾波器、振盪器,2492
被動元件-濾波器、振盪器,3026
被動元件-濾波器、振盪器,3042
被動元件-濾波器、振盪器,3221
被動元件-濾波器、振盪器,6155
被動元件-濾波器、振盪器,6174
被動元件-濾波器、振盪器,6284
被動元件-濾波器、振盪器,6821
被動元件-濾波器、振盪器,8071
被動元件-濾波器、振盪器,8182
被動元件-濾波器、振盪器,8289
被動元件-濾波器、振盪器材料(鉭酸鋰／鈮酸鋰晶圓／片、石英基板、金屬及陶瓷封裝材料),1785
被動元件-濾波器、振盪器材料(鉭酸鋰／鈮酸鋰晶圓／片、石英基板、金屬及陶瓷封裝材料),4739
被動元件-電容器,2308
被動元件-電容器,2327
被動元件-電容器,2375
被動元件-電容器,2413
被動元件-電容器,2472
被動元件-電容器,2492
被動元件-電容器,3026
被動元件-電容器,3090
被動元件-電容器,3537
被動元件-電容器,5328
被動元件-電容器,6173
被動元件-電容器,6207
被動元件-電容器,6284
被動元件-電容器,6449
被動元件-電容器,8042
被動元件-電容器,8043
被動元件-電容器,8071
被動元件-電容器材料(如電蝕／化成鋁箔、介面瓷粉),2492
被動元件-電容器材料(如電蝕／化成鋁箔、介面瓷粉),3089
被動元件-電容器材料(如電蝕／化成鋁箔、介面瓷粉),4760
被動元件-電容器材料(如電蝕／化成鋁箔、介面瓷粉),6173
被動元件-電容器材料(如電蝕／化成鋁箔、介面瓷粉),6175
被動元件-電感器,2308
被動元件-電感器,2327
被動元件-電感器,2492
被動元件-電感器,3207
被動元件-電感器,3236
被動元件-電感器,3357
被動元件-電感器,3624
被動元件-電感器,5228
被動元件-電感器,5434
被動元件-電感器,6155
被動元件-電感器,6156
被動元件-電感器,6173
被動元件-電感器,6259
被動元件-電感器,6284
被動元件-電感器,6292
被動元件-電感器,6432
被動元件-電感器,6821
被動元件-電感器,8071
被動元件-電感器材料(如鐵氧體、導電漿墨),2459
被動元件-電感器材料(如鐵氧體、導電漿墨),3357
被動元件-電感器材料(如鐵氧體、導電漿墨),4760
被動元件-電感器材料(如鐵氧體、導電漿墨),6155
被動元件-電感器材料(如鐵氧體、導電漿墨),8121
被動元件-電阻器,2308
被動元件-電阻器,2327
被動元件-電阻器,2371
被動元件-電阻器,2428
被動元件-電阻器,2478
被動元件-電阻器,2492
被動元件-電阻器,3624
被動元件-電阻器,6173
被動元件-電阻器,6204
被動元件-電阻器,6207
被動元件-電阻器,6224
被動元件-電阻器,6642
被動元件-電阻器,6834
被動元件-電阻器,8071
被動元件-電阻器,8085
被動元件-電阻器材料(氧化鋁陶瓷基板、導電漿墨),3663
被動元件-電阻器材料(氧化鋁陶瓷基板、導電漿墨),4760
被動元件-電阻器材料(氧化鋁陶瓷基板、導電漿墨),5434
被動元件-電阻器材料(氧化鋁陶瓷基板、導電漿墨),6127
被動元件-電阻器材料(氧化鋁陶瓷基板、導電漿墨),6204
製藥-中、西藥製劑,1701
製藥-中、西藥製劑,1720
製藥-中、西藥製劑,1734
製藥-中、西藥製劑,1752
製藥-中、西藥製劑,1760
製藥-中、西藥製劑,1786
製藥-中、西藥製劑,1795
製藥-中、西藥製劑,1799
製藥-中、西藥製劑,3118
製藥-中、西藥製劑,3176
製藥-中、西藥製劑,3205
製藥-中、西藥製劑,3705
製藥-中、西藥製劑,4105
製藥-中、西藥製劑,4108
製藥-中、西藥製劑,4111
製藥-中、西藥製劑,4114
製藥-中、西藥製劑,4120
製藥-中、西藥製劑,4123
製藥-中、西藥製劑,4127
製藥-中、西藥製劑,4128
製藥-中、西藥製劑,4130
製藥-中、西藥製劑,4157
製藥-中、西藥製劑,4167
製藥-中、西藥製劑,4168
製藥-中、西藥製劑,4726
製藥-中、西藥製劑,4743
製藥-中、西藥製劑,4747
製藥-中、西藥製劑,6461
製藥-中、西藥製劑,6472
製藥-中、西藥製劑,6496
製藥-中、西藥製劑,6509
製藥-中、西藥製劑,6547
製藥-中、西藥製劑,6550
製藥-中、西藥製劑,6576
製藥-中、西藥製劑,6589
製藥-中、西藥製劑,6617
製藥-中、西藥製劑,6661
製藥-中、西藥製劑,6662
製藥-中、西藥製劑,6785
製藥-中、西藥製劑,6838
製藥-中、西藥製劑,6875
製藥-中藥材、西藥原料藥,1711
製藥-中藥材、西藥原料藥,1762
製藥-中藥材、西藥原料藥,1777
製藥-中藥材、西藥原料藥,1789
製藥-中藥材、西藥原料藥,4102
製藥-中藥材、西藥原料藥,4108
製藥-中藥材、西藥原料藥,4119
製藥-中藥材、西藥原料藥,4142
製藥-中藥材、西藥原料藥,4167
製藥-中藥材、西藥原料藥,4192
製藥-中藥材、西藥原料藥,4726
製藥-中藥材、西藥原料藥,4743
製藥-中藥材、西藥原料藥,4746
製藥-中藥材、西藥原料藥,6496
製藥-中藥材、西藥原料藥,6547
製藥-中藥材、西藥原料藥,6617
製藥-中藥材、西藥原料藥,6661
製藥-中藥材、西藥原料藥,6838
製藥-原材料,1786
製藥-原材料,3176
製藥-原材料,4105
製藥-原材料,4128
製藥-原材料,4147
製藥-原材料,4162
製藥-原材料,4174
製藥-原材料,4911
製藥-原材料,6446
製藥-原材料,6492
製藥-原材料,6496
製藥-原材料,6509
製藥-原材料,6535
製藥-原材料,6541
製藥-原材料,6657
製藥-原材料,6661
製藥-原材料,6838
製藥-原材料,6919
製藥-藥品代理銷售及通路,1731
製藥-藥品代理銷售及通路,1760
製藥-藥品代理銷售及通路,1788
製藥-藥品代理銷售及通路,3176
製藥-藥品代理銷售及通路,4104
製藥-藥品代理銷售及通路,4105
製藥-藥品代理銷售及通路,4114
製藥-藥品代理銷售及通路,4120
製藥-藥品代理銷售及通路,4121
製藥-藥品代理銷售及通路,4127
製藥-藥品代理銷售及通路,4130
製藥-藥品代理銷售及通路,4173
製藥-藥品代理銷售及通路,4175
製藥-藥品代理銷售及通路,4192
製藥-藥品代理銷售及通路,4743
製藥-藥品代理銷售及通路,4747
製藥-藥品代理銷售及通路,5398
製藥-藥品代理銷售及通路,6130
製藥-藥品代理銷售及通路,6461
製藥-藥品代理銷售及通路,6469
製藥-藥品代理銷售及通路,6472
製藥-藥品代理銷售及通路,6496
製藥-藥品代理銷售及通路,6661
製藥-藥品代理銷售及通路,6838
製藥-藥品代理銷售及通路,6844
製藥-藥品代理銷售及通路,8403
製藥-藥品代理銷售及通路,8432
製藥-醫療院所,4104
製藥-醫療院所,4139
製藥-醫療院所,6496
製藥-醫療院所,6661
製藥-醫療院所,6838
觸控面板-ITO導電玻璃,3615
觸控面板-ITO導電薄膜,3663
觸控面板-ITO導電薄膜,4720
觸控面板-ITO導電薄膜,8240
觸控面板-ITO靶材,1785
觸控面板-PET膜,3303
觸控面板-公共資訊查詢站(Kiosk),3541
觸控面板-公共資訊查詢站(Kiosk),4995
觸控面板-印刷材料,3444
觸控面板-工業用設備,3088
觸控面板-工業用設備,3498
觸控面板-工業用設備,3551
觸控面板-工業用設備,4542
觸控面板-工業用設備,5386
觸控面板-工業用設備,5490
觸控面板-工業用設備,5493
觸控面板-工業用設備,6664
觸控面板-控制IC,2458
觸控面板-控制IC,2459
觸控面板-控制IC,3227
觸控面板-控制IC,3556
觸控面板-玻璃基板,3149
觸控面板-玻璃基板,6246
觸控面板-玻璃基板,6405
觸控面板-膠材,1717
觸控面板-膠材,3388
觸控面板-膠材,3430
觸控面板-膠材,5234
觸控面板-膠材,6899
觸控面板-膠材,8070
觸控面板-自動售票機,2427
觸控面板-自動售票機,4995
觸控面板-衛星定位系統,3632
觸控面板-觸控面板,2429
觸控面板-觸控面板,2459
觸控面板-觸控面板,3038
觸控面板-觸控面板,3049
觸控面板-觸控面板,3416
觸控面板-觸控面板,3481
觸控面板-觸控面板,3556
觸控面板-觸控面板,3622
觸控面板-觸控面板,3623
觸控面板-觸控面板,3673
觸控面板-觸控面板,4729
觸控面板-觸控面板,4995
觸控面板-觸控面板,5220
觸控面板-觸控面板,6899
觸控面板-觸控面板,8105
觸控面板-資訊收集設備,3088
觸控面板-軟性電路板,3390
觸控面板-金融提款機(ATM),2427
觸控面板-金融提款機(ATM),4995
觸控面板-電子觸控白板,5386
貿易百貨-製造商,1614
貿易百貨-製造商,2371
貿易百貨-製造商,2916
貿易百貨-製造商,2924
貿易百貨-製造商,2929
貿易百貨-製造商,4807
貿易百貨-製造商,4930
貿易百貨-製造商,6201
貿易百貨-製造商,6225
貿易百貨-製造商,6629
貿易百貨-製造商,8429
貿易百貨-製造商,8916
貿易百貨-製造商,8941
貿易百貨-貿易商、代理商、經銷商,1220
貿易百貨-貿易商、代理商、經銷商,1419
貿易百貨-貿易商、代理商、經銷商,1528
貿易百貨-貿易商、代理商、經銷商,1614
貿易百貨-貿易商、代理商、經銷商,1730
貿易百貨-貿易商、代理商、經銷商,1742
貿易百貨-貿易商、代理商、經銷商,1817
貿易百貨-貿易商、代理商、經銷商,2230
貿易百貨-貿易商、代理商、經銷商,2371
貿易百貨-貿易商、代理商、經銷商,2906
貿易百貨-貿易商、代理商、經銷商,2908
貿易百貨-貿易商、代理商、經銷商,2913
貿易百貨-貿易商、代理商、經銷商,2915
貿易百貨-貿易商、代理商、經銷商,2916
貿易百貨-貿易商、代理商、經銷商,2926
貿易百貨-貿易商、代理商、經銷商,2939
貿易百貨-貿易商、代理商、經銷商,2948
貿易百貨-貿易商、代理商、經銷商,3171
貿易百貨-貿易商、代理商、經銷商,3229
貿易百貨-貿易商、代理商、經銷商,4702
貿易百貨-貿易商、代理商、經銷商,4807
貿易百貨-貿易商、代理商、經銷商,4930
貿易百貨-貿易商、代理商、經銷商,5301
貿易百貨-貿易商、代理商、經銷商,5434
貿易百貨-貿易商、代理商、經銷商,5902
貿易百貨-貿易商、代理商、經銷商,5906
貿易百貨-貿易商、代理商、經銷商,6228
貿易百貨-貿易商、代理商、經銷商,6728
貿易百貨-貿易商、代理商、經銷商,6968
貿易百貨-貿易商、代理商、經銷商,8066
貿易百貨-貿易商、代理商、經銷商,8433
貿易百貨-貿易商、代理商、經銷商,8454
貿易百貨-貿易商、代理商、經銷商,8941
貿易百貨-零售通路,1419
貿易百貨-零售通路,1532
貿易百貨-零售通路,1614
貿易百貨-零售通路,2371
貿易百貨-零售通路,2430
貿易百貨-零售通路,2601
貿易百貨-零售通路,2614
貿易百貨-零售通路,2901
貿易百貨-零售通路,2903
貿易百貨-零售通路,2905
貿易百貨-零售通路,2910
貿易百貨-零售通路,2911
貿易百貨-零售通路,2912
貿易百貨-零售通路,2913
貿易百貨-零售通路,2915
貿易百貨-零售通路,2924
貿易百貨-零售通路,2926
貿易百貨-零售通路,2937
貿易百貨-零售通路,2941
貿易百貨-零售通路,2945
貿易百貨-零售通路,2947
貿易百貨-零售通路,3024
貿易百貨-零售通路,4609
貿易百貨-零售通路,5301
貿易百貨-零售通路,5903
貿易百貨-零售通路,5904
貿易百貨-零售通路,5905
貿易百貨-零售通路,5907
貿易百貨-零售通路,6154
貿易百貨-零售通路,6195
貿易百貨-零售通路,6228
貿易百貨-零售通路,6281
貿易百貨-零售通路,6968
貿易百貨-零售通路,8415
貿易百貨-零售通路,8443
貿易百貨-零售通路,8472
貿易百貨-零售通路,8916
貿易百貨-零售通路,8941
貿易百貨-零售通路,9946
資通訊安全-安全營運與事件回應,2480
資通訊安全-安全營運與事件回應,3029
資通訊安全-安全營運與事件回應,6112
資通訊安全-安全營運與事件回應,6183
資通訊安全-安全營運與事件回應,6218
資通訊安全-安全營運與事件回應,6690
資通訊安全-安全營運與事件回應,6739
資通訊安全-安全營運與事件回應,6752
資通訊安全-安全營運與事件回應,6865
資通訊安全-物聯網安全,2480
資通訊安全-物聯網安全,3029
資通訊安全-物聯網安全,6112
資通訊安全-物聯網安全,6163
資通訊安全-物聯網安全,6183
資通訊安全-物聯網安全,6218
資通訊安全-物聯網安全,6263
資通訊安全-物聯網安全,6690
資通訊安全-物聯網安全,6752
資通訊安全-物聯網安全,6865
資通訊安全-物聯網安全,8272
資通訊安全-物聯網安全,9917
資通訊安全-端點安全防護,2471
資通訊安全-端點安全防護,2480
資通訊安全-端點安全防護,3029
資通訊安全-端點安全防護,6112
